slug,model,title,year,km,price_tl,age
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Power Edition,2020,76000,1739000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,84000,2100000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,145000,1765000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,69000,1975000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,119500,1765000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,220000,1495000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,91225,1985000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,45000,1939000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,130000,1900000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,111000,1815000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,109000,2075000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,101300,1939000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,112000,1835000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,103454,1750000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,118000,1830000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,98000,1820000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,54000,2025000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Power Edition,2020,50565,1815000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,152000,1685000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,68000,1970000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,166000,1680000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,85000,1750000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,75000,1819000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,216000,1539000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,90000,1939000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,71000,1950000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,128000,1875000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,186000,1875053,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,203745,1529500,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,89000,1885000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,104000,1865000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,88000,1749000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Power Edition,2020,84000,1768500,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,133000,1899000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,118200,1619750,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,129260,1950000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,95500,1870000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,95000,1896000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,127000,1780000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Power Edition,2020,114000,1719000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,106000,1865000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,60000,1790000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Power Edition,2020,81306,1839000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Power Edition,2020,89000,1729000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,110000,1799000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,132000,1900000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,143000,1690000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,87000,1885000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,109000,1925000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,153000,1835000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,129500,1760000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,99000,1900000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,101000,1900000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,69000,1820000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,177000,1750000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2020,82000,2075000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,56000,2200000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,182576,1879000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,61200,2020000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2020,114000,2000000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,167600,1655000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,108000,1935000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2020,119000,2000000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,84000,1925000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,96000,1950000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,65000,1755000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2020,125000,1980000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,136000,1650000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,115000,1750000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,93000,1940000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2020,143000,2100000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,120770,1850000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,90000,1875000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,118000,1685000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,122000,1975000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Power Edition,2020,29000,1940000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,195000,1575000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,127500,1765000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,59800,1740000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,149000,1680000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,138800,1799999,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,103000,1890000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,137000,1810000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,30000,2125000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Smart,2020,60000,1780000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,120000,1825000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,95000,1900000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,85000,2100000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,73000,1830000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,123500,1850000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,94000,1850000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,98000,1999000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,94500,1850000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line,2020,101000,1840000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2020,104000,2029000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,50030,1950000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2020,93000,1970000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,101500,1775000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,128000,1885000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2020,94000,1865000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi N Line Plus,2020,107000,1894500,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,108000,1775000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,195000,1550000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2020,81000,1890000,6
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,66000,1850000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,82000,2185000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,90000,2275000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,78000,2200000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,110000,1985000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,53000,1785000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,82000,2125000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,103000,1795000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,105000,2100000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,184500,1820000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,56000,2290000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,70000,1970000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2021,54500,1880000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,59000,1945000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,126000,1915000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,104500,1845000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,106000,1799000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,91000,2099000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,51000,2160000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,95000,2035000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,60000,1930000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,140000,1918850,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,51000,2170000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,75000,1895000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,61000,2045000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,99000,1885000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,119500,1859900,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,88000,1849000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,81000,1769000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,237000,1649750,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,45000,2015000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,142500,1785000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,128000,1795000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,117000,1815000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,102000,2100000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,152000,1800000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,53800,2035000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,96468,2155000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2021,86000,1735000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2021,64000,1825000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,97000,2149000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,97000,2095000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,65000,2000000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,102000,2060000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,59000,2165000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,71000,2245000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,45075,2350000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,108000,2069000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,69000,2044950,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,115000,1919900,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,159000,2125000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,49000,2130000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,106000,1985000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,119600,1969950,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,86500,1920000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,112500,1805000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,94000,2150000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,47000,2315000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,128000,2000000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,110000,1945000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,8200,2200000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,47000,2175000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,125000,1925000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,92000,1965000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,58000,1998000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,114000,1995000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2021,50000,1790000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,110000,1865000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,94000,2120000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,72000,2095000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,68000,2015000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,65000,2090000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,55000,2120000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2021,36000,1900000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,80000,2000000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,67000,2060000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,99000,2075000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,71500,2180000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,94000,1895000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,80000,2149000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,73000,1950000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,41956,2285000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,61000,2100000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,95000,1850000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,80000,2110000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,112000,2050000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,57320,2235000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,82500,2125000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,74000,2070000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,100000,2050000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,86000,2040000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,160000,1849000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,87000,2120000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,154000,2019000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,35000,2100000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,214000,1850000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,88265,2150000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,51500,2110000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2021,112000,1700000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,79000,1850000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,132500,1950000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,74000,1930000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,73000,2110000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,198000,1915000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,120000,2100000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,162000,1895000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,89000,2190000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,71000,1900000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,65000,2200000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,89000,1890000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,85000,2100000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,41500,2325000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2021,77000,1834000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,61000,2200000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,117000,1710000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,87000,1800000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,75500,2090000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,90000,2050000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,93500,2200000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,107000,1850000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,79890,1895000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,75900,2180000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,46000,2220000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2021,6001,1980000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2021,157000,2080000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,56000,2165000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,81000,1919963,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2021,108000,1820000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,88500,2125000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2021,45000,2250000,5
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Prime Plus,2022,149000,1978000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Prime Plus,2022,46000,2078000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2022,89000,2250000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Prime Plus,2022,29850,2285000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi N-Line,2022,52500,2375000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi N-Line,2022,47000,2500000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Prime Plus,2022,60315,2159000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Prime Plus,2022,105700,1990000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2022,35500,2375000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi N-Line,2022,36000,2500000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2022,60000,2280000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Prime Plus,2022,105000,1990000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2022,98700,1925000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2022,86000,2125000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2022,38200,2235000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2022,91303,2199500,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2022,152000,2275000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2022,77000,2375000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite Plus,2022,96000,2250000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2022,98000,1998000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2022,35703,2340000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Elite,2022,49000,2370000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2022,148000,1799000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Prime Plus,2022,147000,1890000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 T-GDi Comfort,2022,41500,1875000,4
hyundai-tucson,Hyundai Tucson,Hyundai Tucson 1.6 CRDi Prime,2022,86000,2000000,4
