slug,name,cat,title,year,km,price_tl,age,variant
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,73500.0,2029900,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,124000.0,1895000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,77000.0,1845000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xcellence,2020,120000.0,1810000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2020,146000.0,1735000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2020,165000.0,1699000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,101000.0,1635000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,135000.0,1600000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,89000.0,1710000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xcellence,2020,173200.0,1647000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2020,108000.0,1875000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,85099.0,1765000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,150000.0,1725000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,120474.0,1690000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2020,38400.0,1825000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,98000.0,1720000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,97000.0,1740000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,135000.0,1685000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Style,2020,97500.0,1725000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,103000.0,1669000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2020,87000.0,1790000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,79000.0,1865000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Style,2020,59000.0,1870000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,103000.0,1730000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,98000.0,1805000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,41000.0,1940000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Xcellence,2020,77000.0,1840000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,84500.0,1840000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,95400.0,1760000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.6 TDI Ecomotive Style,2020,112500.0,1745000,6,1.6 TDI
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2020,54000.0,1875000,6,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,100000.0,1945000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,97930.0,1768000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,68000.0,1700000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,55000.0,2050000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,130400.0,1819000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,73000.0,1740000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,160000.0,1640000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,131000.0,1665000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,104000.0,1710000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xcellence,2021,103215.0,1795000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,58000.0,1925000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,51000.0,1935000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,34000.0,1865000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,84500.0,1770000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,100000.0,1720000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,37562.0,1769750,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,84000.0,1718750,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,108000.0,1765000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,149000.0,1740000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,107000.0,1900000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,73200.0,1925000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,56000.0,1990000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,18550.0,2015000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,80000.0,1820000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,105000.0,1785000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,145000.0,1619000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,100000.0,1800000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,69500.0,1875000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,38000.0,2010000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,19600.0,1900000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,119000.0,1740000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2021,42000.0,2200000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2021,122500.0,1750000,5,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2022,74000.0,1870000,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2022,32500.0,1900000,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2022,130000.0,1735000,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2022,37500.0,1917500,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2022,55000.0,1875000,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2022,56666.0,1900000,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2022,97000.0,1795000,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2022,71200.0,1800000,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2022,105000.0,1870000,4,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,59000.0,1790000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,35000.0,1915000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,47000.0,1890000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,35000.0,2125000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,46000.0,2130000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,42777.0,1999000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,57000.0,2129000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,78000.0,1895000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,47000.0,2055000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,44250.0,2139000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,87000.0,1945000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,46000.0,2150000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,24900.0,2100000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,71000.0,2095000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,80560.0,2012950,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,60000.0,2065000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,42000.0,1789500,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,7000.0,2275000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,32000.0,2275000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,69000.0,1819500,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,14200.0,2400000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,48000.0,1990000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,40000.0,2250000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,53000.0,2075000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,45500.0,2075000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,69000.0,2190000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,67500.0,2125000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,50000.0,2000000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,42000.0,2149000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,19000.0,2425000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,29500.0,2200000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,52500.0,2075000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,25000.0,2040000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,33000.0,1950000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2023,45000.0,2280000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,37000.0,2300000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2023,52000.0,1920000,3,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,11250.0,2249000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,27000.0,2250000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Style,2024,13505.0,2020000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,60000.0,1995000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,56947.0,2109000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,40000.0,2065000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,32000.0,2100000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,32000.0,2215000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,31313.0,1998850,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,14000.0,2075000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,62000.0,1985000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,55000.0,1970000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,35000.0,2145000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,60000.0,2075000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,32000.0,2079000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Style,2024,65000.0,2050000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,32000.0,2170000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,50000.0,2200000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,52000.0,2000000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,8500.0,2150000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,11750.0,2130000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,15500.0,2190000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,19000.0,1980000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2024,30000.0,2449000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,19000.0,2250000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2024,19000.0,2050000,2,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,19000.0,2390000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,14400.0,2425000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,47077.0,2220000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,17000.0,2425000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,6100.0,2565000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,6200.0,2450000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,9050.0,2545000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Style,2025,8500.0,2400000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,22000.0,2265000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,17500.0,2500000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,9400.0,2555000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,15600.0,2649000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,8900.0,2565000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,7900.0,2565000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,9000.0,2500000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,8000.0,2580000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,15500.0,2490000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2025,9800.0,2460000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2025,9000.0,2250000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,29500.0,2375000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,9000.0,2480000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,17500.0,2550000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2025,10000.0,2365000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,6001.0,2610000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Xperience,2025,7500.0,2390000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI FR,2025,6001.0,2630000,1,1.5
seat-ateca,Ateca,arazi-suv-pick-up,Seat Ateca 1.5 EcoTSI Style,2026,6001.0,2165000,0,1.5
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Sport Tourer Style,2015,185000.0,789000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,146000.0,788000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,156000.0,865000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,77500.0,1050000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,175000.0,665000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,108000.0,840000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,117000.0,630000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 Referance,2015,252000.0,649750,11,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,214000.0,485000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Reference,2015,105000.0,800000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,131500.0,990000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,215000.0,725000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,142000.0,915000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 Referance,2015,258000.0,499750,11,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,120000.0,730000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,128000.0,690000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,94000.0,720000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 TDI Reference,2015,154000.0,665000,11,1.4 TDI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,104800.0,965000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,147000.0,745000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,116000.0,999000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Sport Tourer Style,2015,142000.0,768000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,220000.0,635000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,128000.0,730000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 EcoTSI Style,2015,136000.0,955000,11,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 EcoTSI Sport Coupe FR,2015,156000.0,899000,11,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Sport Tourer Style,2015,141000.0,848750,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,133000.0,970000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,186000.0,690000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,237250.0,735000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 Referance,2015,300000.0,490000,11,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,233000.0,500000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Reference,2015,141000.0,749000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,118000.0,849000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,136000.0,919000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,134000.0,850000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,169000.0,795750,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Style,2015,180000.0,815000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,255500.0,635000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,134000.0,518750,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Reference,2015,138000.0,704500,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 EcoTSI Style,2015,99000.0,939000,11,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,140000.0,740000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Reference Plus,2015,171000.0,710000,11,1.2 TSI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,140000.0,625000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 EcoTSI Sport Coupe FR,2015,110000.0,935000,11,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,213000.0,745000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 EcoTSI Style,2015,120000.0,869000,11,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Style,2015,144000.0,735000,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 Reference,2015,203500.0,625500,11,1.4
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 TDI Style,2016,267000.0,735000,10,1.4 TDI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 EcoTSI Style,2016,170000.0,769000,10,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 TDI Style,2016,192000.0,899750,10,1.4 TDI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 EcoTSI Style,2016,110000.0,999900,10,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 EcoTSI Style,2016,175000.0,889250,10,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 Referance,2016,164000.0,450000,10,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.4 TDI Style,2016,235000.0,810000,10,1.4 TDI
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.0 Referance,2016,250000.0,500000,10,1.0
seat-ibiza,Ibiza,otomobil,Seat Ibiza 1.2 TSI Reference,2016,180000.0,785000,10,1.2 TSI
